CAS	Name	A	B	C	Tmin	Tmax
50-29-3	2,2-Bis(4-chlorophenyl)-1,1,1-trichloroethane, p,p'-DDT	29.899113484229545	10344.335899254636	-37.012	293.0	354.0
50-32-8	Benzo[a]pyrene	33.63316967783613	14232.278459796198	0.0	358.0	431.0
50-36-2	Cocaine	34.87265123339482	13548.410687176965	0.0	294.0	314.0
51-17-2	Benzimidazole	33.54866480492325	12242.844939449342	0.0	323.0	340.0
51-28-5	2,4-Dinitrophenol	36.97189503682657	12556.259006797132	-0.399	293.0	333.0
51-35-4	L-4-Hydroxyproline	40.63187706799153	19565.1346127232	0.0	456.0	482.0
51-79-6	Ethyl carbamate	28.673539542632533	6566.9634748786475	-43.194	255.0	272.0
52-52-8	Cycloleucine	27.04662501932666	14072.40997678962	0.0	443.0	468.0
53-70-3	Dibenzo[a,h]-anthracene	36.604678766195875	16797.94771517537	-1.747	433.0	460.0
55-21-0	Benzamide	33.83849119057841	11654.902861804241	0.0	325.0	342.0
56-04-2	4-Hydroxy-2-mercapto-6-methyl pyrimidine	27.431386988365965	9372.589727968916	1.819	293.0	313.0
56-23-5	Tetrachloromethane	17.612703634820754	1643.1247223605512	-95.25	226.0	249.0
56-40-6	Aminoacetic acid	38.133388035285556	16350.401158405399	-0.221	405.0	472.0
56-41-7	Alanine	34.10213718372623	13300.196619322394	-34.143	400.0	469.0
56-49-5	3-Methylcholanthrene	35.21343382715794	15296.072772759448	0.0	401.0	425.0
56-55-3	Benz[a]anthracene	24.279355228715488	7273.184743580665	-97.131	333.0	423.0
57-13-6	Urea	31.70682698903731	11082.065742369185	-13.15	333.0	401.0
57-56-7	Semicarbazide	35.127317144679964	12512.270421180576	-10.15	337.0	364.0
57-97-6	7,12-Dimethylbenz-[a]anthracene,(9,10-Dimethyl-1,2-benzanthracene)	38.38975785953951	15716.177120391118	0.0	379.0	396.0
58-08-2	Caffeine	14.925057236725316	3299.8439071101393	-172.375	349.0	356.0
58-89-9	γ-Hexachloro-cyclohexane	35.241387210186886	12162.339656842993	4.107	318.0	386.0
59-31-4	2-Hydroxyquinoline	35.50457268631611	13852.011136858417	0.0	373.0	391.0
60-09-3	4-Amino-azobenzene	34.905992665541376	13029.787933756454	0.0	356.0	398.0
60-11-7	4-(Dimethylamino)-azobenzene	37.46681267671471	14161.941392960509	0.0	346.0	381.0
60-35-5	Acetamide	32.17102814378491	9325.699885135185	0.0	298.0	349.0
60-57-1	Dieldrin	24.5446130314284	7601.75212342545	-58.609	308.0	348.0
61-90-5	L-Leucine	27.06230562380995	11220.35439788422	0.0	446.0	464.0
62-44-2	N-(4-ethoxyphenyl)-acetamide	37.32513461594279	13898.610853970431	0.0	312.0	388.0
62-56-6	Thiourea	32.72765506416529	12998.488894587383	2.629	368.0	395.0
62-57-7	2-Aminoisobutyric acid	38.1022801106792	16067.917716611793	-0.986	399.0	422.0
63-68-3	L-Methionine	33.51684307893807	15685.858982471666	0.0	463.0	486.0
63-91-2	L-Phenylalanine	42.24092353097577	18512.78414767213	0.0	451.0	469.0
64-10-8	Phenylurea	35.71862099656084	15988.989704794145	-10.15	363.0	419.0
64-18-6	Methanoic acid	32.08974689000222	6445.165933799633	-16.35	236.0	276.0
64-19-7	Ethanoic acid	32.3305972907294	6785.234726183924	-20.44	238.0	287.0
65-71-4	5-Methyluracil	36.37640048007644	16171.82186893315	0.276	420.0	503.0
65-85-0	Benzoic acid	42.8877196835978	16738.801211891634	72.947	293.0	313.0
66-22-8	Uracil	34.838112456999916	15710.538089498375	0.0	452.0	587.0
66-56-8	2,3-Dinitrophenol	33.78921586958833	11858.131324696991	-0.681	303.0	343.0
67-52-7	Barbituric acid	35.16507954020507	14350.976721340041	-7.15	386.0	510.0
67-72-1	Hexachloroethane	24.000074682786238	5400.7133356175345	-24.85	354.0	460.0
69-72-7	2-Hydroxybenzoic acid	33.88405934956876	10935.883825155364	-9.149	368.0	408.0
71-30-7	Cytosine	35.644017239547836	17722.997460775172	0.0	480.0	553.0
71-43-2	Benzene	26.995300397603824	4853.503988267499	-16.45	210.0	276.0
72-18-4	L-Norvaline	46.306436848718846	19564.85830251204	0.0	438.0	456.0
72-48-0	1,2-Dihydroxy-anthraquinone	29.906596885781777	11917.222565938495	-42.394	404.0	504.0
73-24-5	Adenine	28.926985083818387	13136.549594178216	0.0	448.0	473.0
73-32-5	L-Isoleucine	26.914456634988802	13930.409554104677	0.0	442.0	461.0
74-82-8	Methane	21.459448342878467	1039.939531399831	-4.66	58.0	89.0
74-84-0	Ethane	26.7993273803391	2324.689909886789	-3.15	81.0	89.0
74-86-2	Ethyne	25.522152506808094	2645.601194297369	-0.31	148.0	190.0
74-90-8	Hydrogen cyanide	26.589032283795955	4358.950156824052	0.309	237.0	256.0
75-22-9	Trimethylamine-borane(3)-complex(1:1)	28.32018483426167	7203.867721941172	7.75	296.0	367.0
75-46-7	Trifluoromethane	30.3964258126144	3082.470663991129	0.0	55.0	118.0
75-47-8	Triiodomethane	28.639691541765522	8957.274757330673	9.771	308.0	365.0
75-73-0	Tetrafluoromethane	21.13374768147446	1220.1329330222661	-15.41	76.0	89.0
76-11-9	1,2,2,2-Tetrachloro-1,1-difluoroethane	21.087281514297842	3180.9199922271823	-33.072	260.0	313.0
76-12-0	1,1,2,2-Tetrachloro-1,2difluoroethane	23.007683533556737	4188.381560890332	0.0	258.0	299.0
76-16-4	Hexafluoroethane	15.050386943336981	409.07726762132216	-91.53	146.0	171.0
76-84-6	Triphenylmethanol	33.8364879415475	14668.848593427869	0.0	353.0	373.0
78-11-5	2,2-Bis(hydroxy-methyl)-1,3-propanediol tetranitrate	45.71782702139678	17845.034470703857	0.0	370.0	411.0
79-05-0	Propanamide	32.61819016884435	9530.169441393056	0.0	318.0	346.0
79-06-1	Acryl amide	38.673620549803815	13642.452867545027	52.895	300.0	358.0
79-16-3	N-Methylacetamide	25.015284450287314	6500.197717522192	0.0	288.0	301.0
79-28-7	Tetrabromoethylene	28.84144404761366	6539.47981920867	28.082	220.0	310.0
79-40-3	Dithiooxamide	34.05375987092242	12615.288078241128	-0.381	348.0	370.0
80-62-6	Methyl metacrylate	35.84491778891156	7530.954539571162	2.384	194.0	224.0
81-14-1	3',5'-dinitro-2',6'-dimethyl-4'-tert-butylacetophenone	35.32372765311236	12970.461828835461	0.0	323.0	354.0
81-15-2	2,4,6-Trinitro-3,5-dimethyl-1-(1,1-dimethylethyl)-benzene	33.930663671850965	12077.05881275377	0.0	312.0	348.0
81-31-2	Violanthrene	35.01080633897447	23624.523054118912	0.0	560.0	730.0
81-60-7	1,4,5,8-Tetrahydroxy-anthraquinone	38.09857294867948	18227.263596140867	0.0	403.0	473.0
81-64-1	1,4-Dihydroxy-anthraquinone	34.48160320705165	13213.218770019637	-16.8	333.0	463.0
82-05-3	7H-Benz[de]-anthracene-7-one	35.82131629170837	13884.588110754097	0.0	385.0	405.0
82-28-0	1-Amino-2-methyl anthraquinone	35.81516838951008	14989.999346688119	0.0	358.0	388.0
82-34-8	1-Nitro-anthraquinone	38.62973327793135	16567.41289566481	0.0	407.0	440.0
82-38-2	1-Methylamino-anthraquinone	36.643108911397945	14913.843647322436	0.0	384.0	389.0
82-39-3	1-Methoxy-anthraquinone	36.09302133268167	15397.386516851186	0.0	443.0	450.0
82-45-1	1-Amino-anthraquinone	29.349463396680935	9712.260173132117	-90.347	413.0	522.0
82-71-3	2,4,6-Trinitro-1,3-benzendiol	27.70009866871837	14508.588670955483	0.0	325.0	435.0
83-32-9	Acenaphthene	28.100817552452124	7083.428706067025	-56.06	338.0	367.0
83-34-1	3-Methylindole	29.861166881897006	8243.922382595652	-28.735	288.0	334.0
83-66-9	6-tert-Butyl-3-methyl-2,4-dinitroanisole	35.839506713943024	12369.487119564015	0.0	303.0	346.0
83-73-8	5,7-Diiodo-8-quinolinol	32.22467837645167	13331.967688435525	0.0	323.0	383.0
84-11-7	Phenanthrenquinone	37.98114110893678	15876.324216193947	0.0	353.0	413.0
84-15-1	o-Terphenyl	22.621194625697683	7666.358055964677	0.0	325.0	333.0
84-60-6	2,6-Dihydroxy-anthraquinone	38.83309759334458	20895.959718920967	0.0	463.0	533.0
84-65-1	9,10-Anthraquinone	31.453749861466335	12165.25933474091	-4.722	450.0	558.0
85-01-8	Phenanthrene	33.68912249559588	11221.418192197183	0.05	306.0	321.0
85-02-9	5,6-Benzoquinoline	28.73566328844151	10063.171838719318	0.0	288.0	324.0
85-19-8	(5-Chloro-2-hydroxyphenyl)phenylmethanone	30.428662003916315	11052.40844637142	0.0	293.0	367.0
85-41-6	Phthalimide	27.950850185345423	9960.983112292242	0.0	378.0	418.0
85-44-9	Phthalic anhydride	32.40757271038819	10207.617606773021	-6.887	313.0	395.0
86-28-2	N-Ethylcarbazole	34.953863409624724	11826.848403623573	0.0	310.0	329.0
86-55-5	1-Naphthoic acid	42.27318274812862	13084.937149318754	0.0	340.0	361.0
86-57-7	1-Nitronaphthalene	26.276203073061783	8320.434982650751	0.0	309.0	327.0
86-73-7	Fluorene	19.18504689142267	3562.9672134418474	-133.083	307.0	348.0
86-74-8	Carbazole	16.15362453894322	5282.436447145709	0.0	378.0	434.0
87-18-3	Salicylic acid 4-tert-butylphenyl ester	48.13554136904053	16532.56096769725	0.0	293.0	336.0
87-61-6	1,2,3-Trichlorobenzene	29.442925325605565	7921.353236918117	0.05	286.0	304.0
87-66-1	1,2,3-Trihydroxybenzene	25.459844554191672	5091.812335052012	-124.649	377.0	398.0
87-85-4	Hexamethylbenzene	28.368700302171053	7714.049198410769	-42.816	303.0	343.0
87-86-5	Pentachlorophenol	32.73064842478618	11605.770301089935	0.0	319.0	393.0
87-87-6	Tetrachlorohydro-quinone	28.17157599235983	10732.671480358267	0.0	298.0	358.0
88-74-4	2-Nitroaniline	32.531659021049634	10902.300621574046	-0.661	313.0	342.0
88-75-5	2-Nitrophenol	36.83454583602947	10240.371879720862	0.0	288.0	318.0
88-88-0	2ClN3O6 1-Chloro-2,4,6-trinitro benzene	12.616715680998784	1805.1691482800072	-217.609	341.0	362.0
88-89-1	2,4,6-Trinitrophenol	33.15722533911426	12636.586990351323	0.0	314.0	407.0
89-64-5	4ClNO3 4-Chloro-2-nitrophenol	33.331531030653906	9760.65820920176	0.0	328.0	354.0
89-83-8	p-Cymen-3-ol	27.3218990671941	5593.38905102909	-87.27	273.0	323.0
90-15-3	1-Naphthol	31.55190906398067	10144.674140670935	0.0	314.0	323.0
90-30-2	N-Phenyl-1-naphthylamine	32.45445334288155	11815.540408231878	0.0	313.0	329.0
90-43-7	2-Phenylphenol	18.761302156758973	5583.646813500633	-76.088	292.0	314.0
91-20-3	Naphthalene	26.95387689178086	6032.56571098603	-52.5	310.0	353.0
91-52-1	2,4-Dimethoxy-benzoic acid dimethyl ester	55.57883188895122	28515.513127700353	143.347	346.0	367.0
91-59-8	2-Naphthalenamine	26.447262119620312	8885.675873864024	0.0	283.0	323.0
91-64-5	1,2-Benzopyrone	32.409552933568165	10331.64174763696	0.0	293.0	325.0
92-06-8	m-Terphenyl	39.61583836985698	14411.230768053509	1.215	313.0	363.0
92-24-0	Naphthacene	34.04544753873671	15759.403550341895	12.967	420.0	450.0
92-43-3	1-Phenyl-3-pyrazolidinone	28.015621904011347	10138.839390045288	0.0	327.0	349.0
92-44-4	2,3-Dihydroxy-naphthalene	38.86931725685738	15379.578323741967	28.36	340.0	358.0
92-52-4	1,1-Biphenyle	33.47159728186074	9870.843813656806	-0.985	280.0	334.0
92-55-7	5-Nitro-2-furaldiacetate	43.11590586631351	15201.206266928093	0.0	288.0	318.0
92-69-3	4-Phenylphenol	32.624982794868686	11659.185670077211	0.0	327.0	348.0
92-84-2	Phenothiazine	27.582482622168236	10841.107120142637	0.0	336.0	395.0
92-85-3	Thianthrene	30.79813480793814	10267.109497820707	-27.837	358.0	427.0
92-94-4	p-Terphenyl	33.63881101131396	12713.32754633063	-21.932	333.0	433.0
93-07-2	3,4-Dimethoxy-benzoic acid dimethyl ester	26.348918710298534	7000.049797264618	-118.334	359.0	378.0
93-08-3	2-Acetyl-naphthalene	32.776492893987694	10537.11062582519	0.0	295.0	316.0
93-09-4	2-Naphthoic acid	27.915850891931914	5014.263571705064	-140.004	347.0	364.0
93-91-4	1-Phenyl-1,3-butane dione	27.13621860529506	6895.97525364638	-48.942	279.0	299.0
93-98-1	Benzanilide	30.81390751582515	11923.860918761597	0.0	352.0	369.0
94-01-9	Dibenzoyl resorcinol	50.484178163894455	19940.386905328436	0.0	323.0	399.0
94-80-4	2,4-Dichloro-phenoxyacetic acid butyl ester	35.06627561386469	8673.16108529123	-36.867	293.0	325.0
95-14-7	1,2,3-Benzotriazole	31.789512819726728	10428.504594743941	-21.303	326.0	345.0
95-15-8	Benzo[b]thiophene	27.957573733816965	7350.441078620801	0.0	272.0	303.0
95-45-4	Dimethylglyoxime	32.80009439119088	11645.784624835986	0.0	331.0	352.0
95-47-6	1,2-Dimethylbenzene	38.65349595609105	8728.59351881997	0.0	210.0	243.0
95-48-7	2-Methylphenol	34.36539173740823	9163.137377569805	-0.15	245.0	296.0
95-51-2	6ClN 2-Chloroaniline	19.94729466060742	6921.570789540102	0.0	3e-06	268.73
95-65-8	3,4-Dimethylphenol	35.488132228752136	10464.811756490271	2.01	270.0	337.0
95-87-4	2,5-Dimethylphenol	34.96544541264248	9797.499570689666	-6.36	264.0	347.0
95-93-2	1,2,4,5-Tetramethylbenzene	29.252985081284486	6971.9283255238815	-32.85	249.0	351.0
96-31-1	1,3-Dimethylurea	31.959420573738758	9943.345310479908	-18.15	304.0	376.0
97-56-3	4-Amino-2',3-dimethylazobenzene	36.17798672261315	13546.108102083972	0.0	1.0	373.0
98-27-1	2-Methyl-4-tert-butylphenol	43.12055708820136	17624.347807636026	112.116	275.0	297.0
98-73-7	4-tert-Butylbenzoic acid	21.964888796641592	5037.199621816379	-121.839	325.0	342.0
98-92-0	3-Pyridine-carboxamide	36.864548519791185	13456.62734278513	0.0	363.0	394.0
98-96-4	Pyrazine-carboxamide	30.589842960425898	10573.47074702866	0.0	353.0	383.0
99-04-7	3-Methyl benzoic acid	36.193483120288995	12059.867712449477	6.084	303.0	324.0
99-05-8	3-Aminobenzoic acid	44.11566528784059	20041.359866826413	70.397	361.0	390.0
99-09-2	3-Nitro-benzenamine	34.82659953153494	11731.671048804665	0.0	288.0	343.0
99-47-8	6ClNO3 Benzeneacetyl-chloride, 3-nitro-	36.843664072997726	12823.17927594719	-3.745	273.0	343.0
99-65-0	1,3-Dinitrobenzene	29.163852012334683	10131.374409173803	0.0	336.0	361.0
99-92-3	Acetophenone, 4'-amino-	39.54303062921651	16327.51576516613	68.53	314.0	338.0
99-94-5	4-Methyl benzoic acid	29.668440509613404	8774.12253386374	-43.846	318.0	337.0
99-96-7	4-Hydroxybenzoic acid	39.3632217593046	16680.18660576438	37.591	398.0	432.0
99-99-0	4-Nitrotoluene	32.25875663582798	9110.005226548968	0.0	273.0	325.0
100-00-5	1-Chloro-4-nitrobenzene	34.71204592315849	10019.719755429427	0.0	283.0	304.0
100-01-6	4-Nitroaniline	29.00002308296816	9984.00666063709	-39.842	359.0	416.0
100-02-7	4-Nitrophenol	34.37252975119652	11883.4344322839	0.0	305.0	352.0
100-06-1	p-Methoxy-acetophenone	37.87112359319353	11333.9132895005	0.0	287.0	331.0
100-09-4	4-Methoxy benzoic acid	36.51727263606582	13211.174074457058	0.0	334.0	356.0
100-21-0	Terephthalic acid	34.12891624835775	14160.898321913382	-43.0	523.0	633.0
100-23-2	4-Nitro-N,N-dimethylaniline	32.719734171445396	11888.246835128259	0.0	344.0	366.0
100-25-4	1,4-Dinitrobenzene	30.90990228835207	11255.151063809546	0.0	339.0	398.0
100-64-1	Cyclohexanon-oxime	33.306893370158875	9607.075783499058	0.0	287.0	348.0
100-76-5	Quinuclidine	24.034912795243237	5045.1826843337885	-24.671	273.0	363.0
100-97-0	Hexamethylene tetramine	29.03147639533846	9447.149735865158	-0.576	302.0	326.0
101-42-8	1,1-Dimethyl-3-phenylurea	36.26962960931431	12361.243864931095	-13.15	335.0	400.0
101-77-9	4,4'-Diamino-diphenylmethane	34.23059840606437	13135.73908422548	0.0	343.0	364.0
101-81-5	Diphenylmethane	29.462888738361823	8612.326787134329	0.0	273.0	298.0
101-83-7	Dicyclohexylamine	16.919372237469318	1723.3191559793477	-214.2	354.0	529.0
102-07-8	1,3-Diphenylurea	35.90766323269565	15280.09283221407	-11.15	410.0	500.0
102-36-3	1,2-Dichloro-4-isocyanatobenzene	24.89584936151371	7657.03949409333	62.218	333.0	463.0
103-29-7	1,2-Diphenylethane	14.533479615810748	1680.5279146111466	-187.926	293.0	323.0
103-30-0	trans-1,2-Diphenylethylene	32.0132089615111	9803.007354232106	-32.401	297.0	364.0
103-32-2	N-Benzylaniline	14.748310804987092	5152.319666125709	0.0	290.0	309.0
103-36-6	trans-Cinnamic acid, ethyl ester	28.209407465437724	9058.61843502862	23.55	288.0	333.0
103-70-8	Formanilide	26.762831406615145	8000.817751062434	-23.282	298.0	318.0
103-81-1	2-Phenylacetamide	25.65052162574251	7410.667494313153	-68.275	330.0	351.0
103-84-4	Acetanilide	30.742688558898845	10483.706769763377	0.0	317.0	336.0
103-89-9	N-(4-Methyl-phenyl)acetamide	33.518639095310604	11908.574056329211	0.0	330.0	351.0
104-54-1	Cinnamyl alcohol	41.76615351065133	12798.279120751551	0.0	288.0	308.0
105-60-2	6-Hexanelactam	33.48419242231941	10005.353927034239	-11.15	285.0	336.0
106-34-3	Quinhydrone	32.28300285685721	10515.305144994536	0.0	317.0	334.0
106-37-6	1,4-Dibromobenzene	32.347521291162906	9308.78509504205	8.984	274.0	353.0
106-39-8	1-Bromo-4-chlorobenzene	29.20110783913933	6868.318904094429	-30.33	273.0	338.0
106-41-2	4-Bromophenol	43.076715868030746	15071.616777894389	55.403	260.0	298.0
106-44-5	4-Methylphenol	21.479895298504253	5706.220325755984	0.0	250.0	290.0
106-47-8	4-Chloroaniline	32.69670832051545	9601.779837785172	0.0	299.0	346.0
106-51-4	1,4-Benzoquinone	29.067534877894747	7240.7390170352855	-20.633	250.0	386.0
106-57-0	2,5-Piperazinedione	27.114090762551385	12486.918959306711	0.0	413.0	450.0
106-93-4	1,2-Dibromoethane	27.651445045703408	6001.665019038051	0.0	251.0	281.0
107-15-3	1,2-Diaminoethane	66.51811432970385	33921.23688848024	281.577	242.0	278.0
107-26-6	Bromoethylmercury	28.945566945518852	9196.52486141822	0.0	285.0	303.0
107-91-5	Acetamide, 2-cyano-	32.46264133547223	11838.64224446989	-2.145	323.0	345.0
108-19-0	Biuret	33.29284760109161	13905.081118081744	-10.15	395.0	457.0
108-30-5	Succinic anhydride	33.76340389069587	10999.978583803944	15.551	289.0	388.0
108-31-6	Maleic anhydride	9.57486261804807	211.4924407915031	-271.098	308.0	318.0
108-46-3	1,3-Benzenediol	31.40585609153206	9512.607624888791	-26.918	328.0	379.0
108-68-9	3,5-Dimethylphenol	34.249571707230636	9829.229193271123	-2.66	266.0	334.0
108-70-3	1,3,5-Trichlorobenzene	26.021283877416412	6806.441534890399	0.05	281.0	301.0
108-78-1	2,4,6-Triamino-1,3,5-triazine	34.94465306925275	16181.029906720036	23.673	417.0	614.0
108-80-5	Cyanuric acid	37.08129085459471	17425.59557016406	-6.15	441.0	650.0
108-89-4	4-Methylpyridine	35.10521232778723	7546.952900797284	0.0	213.0	239.0
108-93-0	Cyclohexanol	29.083952309607792	7306.332758579407	0.0	350.0	456.0
108-95-2	Phenol	21.564169912907836	3478.7455584954046	-102.15	243.0	305.0
109-66-0	Pentane	31.567060073892574	4616.683111453062	-8.15	142.0	142.0
109-77-3	Malononitrile	32.0503496590611	8720.083164316264	0.0	260.0	282.0
110-15-6	Butanedioic acid	38.554047305924634	14528.865235284387	0.482	355.0	376.0
110-54-3	Hexane	30.047353912516503	4601.9465668579	-23.15	168.0	177.0
110-61-2	Succinonitrile	28.185552683874306	8372.570114326323	-0.844	279.0	298.0
110-82-7	Cyclohexane	21.632786948679062	3034.3466355475534	-47.3	170.0	279.0
110-88-3	1,3,5-Trioxane	28.981579376373276	6239.015490423877	-13.086	298.0	328.0
110-94-1	Pentanedioic acid	34.42364714026098	12311.922492239164	0.0	283.0	323.0
111-61-5	Ethyl stearate	56.63208036218855	19410.792333939808	0.0	297.0	306.0
112-39-0	Hexadecanoic acid methyl ester	56.32583654482035	18404.56264830141	0.0	291.0	301.0
112-53-8	1-Dodecanol	50.24010414403708	15643.763121801549	0.0	285.0	294.0
112-61-8	Methyl stearate	55.423223188366684	18996.327017200878	0.0	301.0	310.0
115-09-3	Chloromethylmercury	26.603377388925306	7762.935382520127	0.0	267.0	285.0
115-77-5	Pentaerythritol tetragonal	42.12579427632607	17333.860580059176	0.0	379.0	408.0
116-71-2	Dibenzanthrone	47.177366634292916	25684.68738335236	0.0	513.0	548.0
116-85-8	1-Amino-4-hydroxy-anthraquinone	34.55475633545606	14335.676043397094	-10.53	419.0	485.0
117-10-2	1,8-Dihydroxy-anthraquinone	29.935218018487692	10086.787151433065	-62.434	373.0	451.0
117-12-4	1,5-Dihydroxy-anthraquinone	28.037956979413387	9569.48608185593	-86.677	410.0	502.0
117-79-3	2-Amino-anthraquinone	36.32093120518622	16431.189658978186	0.0	580.0	581.0
118-55-8	2-Hydroxybenzoic acid phenyl ester	40.997527580758984	13124.735030066062	0.0	280.0	315.0
118-75-2	Chloranil	32.662169544120545	11904.364930779217	0.0	333.0	356.0
118-90-1	2-Methyl benzoic acid	34.16870491876469	10592.58220330051	-12.394	297.0	316.0
118-92-3	2-Aminobenzoic acid	34.446580887787206	11913.298960940034	-1.587	325.0	377.0
118-96-7	sym-Trinitrotoluene	35.00504987624198	12435.202898118065	0.0	337.0	350.0
119-15-3	2,4-Dinitro-4'-hydroxydiphenyl-amine	41.273837791918275	18789.094358831415	0.0	440.0	470.0
119-61-9	Benzophenone	18.220678202774906	3032.598973461971	-151.956	306.0	321.0
119-75-5	2-Nitrodiphenyl-amine	36.92805381665596	12950.89676330029	0.0	330.0	346.0
120-12-7	Anthracene	31.291901155279785	11290.265486477705	-1.58	299.0	430.0
120-46-7	1,3-Diphenyl-1,3-propanedione	40.59335481938574	24522.492096440008	313.954	368.0	382.0
120-57-0	3,4-Methylene-dioxybenzaldehyde	37.936816345896645	11446.70311769572	0.0	293.0	308.0
120-61-6	Dimethyl terephthalate	31.27371073304513	8963.96376702582	-43.0	373.0	413.0
120-66-1	N-(2-Methyl-phenyl)acetamide	34.26794633627273	11705.817623380526	0.0	315.0	340.0
120-72-9	Indole	19.95931415479285	3687.2630593467593	-108.956	291.0	319.0
120-82-1	1,2,4-Trichlorobenzene	28.943264360425857	7492.611892602626	0.05	276.0	285.0
120-93-4	Ethylenurea	30.579941844526022	9915.253772345382	-26.15	350.0	400.0
121-14-2	2,4-Dinitrotoluene	33.94609099197402	11833.122948001983	0.0	331.0	342.0
121-32-4	3-Ethoxy-4-hydroxy benzaldehyde	37.8383347814693	12642.253652265183	4.884	288.0	333.0
121-33-5	4-Hydroxy-3-methoxy benzaldehyde	29.801737160646827	9218.219818164409	-21.58	288.0	333.0
121-82-4	Hexahydro-1,3,5-trinitro-1,3,5-triazine	40.6952211838998	18416.218334042143	35.421	328.0	411.0
121-89-1	3'-Nitro-acetophenone	37.69746262547992	13232.035495399585	0.0	293.0	343.0
121-91-5	Isophthalic acid	30.099392335618166	11496.807369319271	-43.0	493.0	563.0
122-34-9	2-Chloro-4,6-bis(ethylamino)-1,3,5-triazine	39.81630142805304	15733.563940428316	0.0	323.0	403.0
122-39-4	Diphenylamine	35.46436955059244	11391.85323819551	0.0	298.0	325.0
122-85-0	4-Acetamido-benzaldehyde	33.68030359468972	11910.768419922833	0.0	328.0	346.0
123-08-0	4-Hydroxy-benzaldehyde	32.11585820495677	10985.56209853671	0.0	311.0	335.0
123-30-8	4-Aminophenol	-2.851291120654528	1609.8684858624383	-604.493	403.0	458.0
123-31-9	1,4-Benzenediol	46.9151021922009	21123.107435759735	99.243	329.0	400.0
123-56-8	Succinimide	30.22603451573284	9678.916438400473	0.0	317.0	340.0
123-91-1	1,4-Dioxane	22.95679640300157	4288.9676880926845	0.0	237.0	272.0
124-04-9	Hexanoic acid	51.8597424984491	25245.501513055046	102.407	283.0	406.0
124-10-7	Tetradecanoic acid methyl ester	53.217346669278385	16562.494573906173	0.0	273.0	289.0
124-26-5	Stearamide	61.17802805958484	23549.857127308394	0.0	366.0	379.0
124-38-9	Carbon dioxide	26.67613907786392	2861.077107299752	-6.84	79.0	83.0
124-76-5	2-exo-Borneol	21.629747536356305	4985.449021851337	0.0	351.0	456.0
127-06-0	Acetone, oxime	25.94453871626692	5971.9317377322195	0.0	313.0	334.0
128-37-0	2,6-Di-tert-butyl-4-methyl phenol	45.574375970103254	18906.9567819865	107.884	303.0	333.0
128-64-3	Diisobenzanthrone	47.52551750035362	26121.227583377822	0.0	523.0	553.0
128-70-1	Pyranthrone	39.01097229177837	17837.007659069677	-69.465	481.0	559.0
128-95-0	1,4-Diamino anthraquinone	33.974689098829	13902.350252161452	-49.436	448.0	536.0
129-00-0	Pyrene	31.670906661586603	11680.507608038335	0.0	298.0	401.0
129-43-1	1-Hydroxy-9,10-anthraquinone	35.25748227998692	13631.589271076282	-0.159	333.0	463.0
130-15-4	1,4-Naphthaquinone	34.23391412859827	11111.000026647747	2.898	301.0	322.0
131-18-0	Dipentyl phthalate	34.18905977098675	12567.534765997527	0.0	353.0	433.0
131-53-3	2,2'-Dihydroxy-4-methoxy-benzophenone	78.55269044749187	27423.788457559087	0.0	303.0	342.0
131-54-4	2,2'-Dihydroxy-4,4'-dimethoxy-benzophenone	44.49745692210993	17672.3405887293	0.0	325.0	408.0
131-55-5	2,2',4,4'-Tetrahydroxy-benzophenone	34.96475463711459	17246.362346525402	0.0	363.0	471.0
131-56-6	2,4-Dihydroxy-benzophenone	41.22778609005839	16118.095650958321	0.0	312.0	418.0
131-57-7	2-Hydroxy-4-methoxy-benzophenone	7.791671644480691	4775.662796613743	0.0	308.0	323.0
132-64-9	Dibenzo[b,d]furan	30.535548003933098	9485.441725961648	0.0	303.0	343.0
132-65-0	Dibenzothiophene	33.244378184884084	11079.705592648863	0.0	303.0	366.0
134-20-3	Anthranilic acid methyl ester	33.64567271489109	7731.348520214434	0.0	287.0	299.0
135-19-3	2-Naphthol	19.110235901751295	3955.433632202311	-125.259	314.0	331.0
135-48-8	Pentacene	38.89480687383683	22077.92960661195	42.099	470.0	526.0
135-88-6	N-Phenyl-2-naphthylamine	36.75162974683076	13894.781654960781	0.0	333.0	364.0
137-04-2	7Cl2N 2-Chloroaniline, hydrochloride	29.994901024098095	9128.398276271804	-4.206	373.0	473.0
137-18-8	p-Xyloquinone	31.441799444833695	9279.417924766005	0.0	273.0	293.0
139-40-2	2-Chloro-4,6-bis(isopropylamino)-1,3,5-triazine	38.865103526137204	15042.788412530103	0.0	323.0	403.0
140-79-4	1,4-Dinitroso-piperazine	34.156938708939485	12393.381045074015	2.617	325.0	360.0
141-85-5	7Cl2N 3-Chloroaniline, hydrochloride	28.99097392355269	8138.834701536497	-10.27	373.0	473.0
142-04-1	8ClN Aniline hydrochloride	33.30935713620838	11039.175489841982	10.632	413.0	483.0
142-82-5	Heptane	31.354761728318522	5263.939781093688	-23.15	175.0	179.0
143-36-2	Iodomethylmercury	26.774689719844066	7814.283030093893	0.0	263.0	290.0
144-62-7	Ethanedioic acid	13.63176426754335	2709.9008830192274	-162.165	310.0	350.0
147-85-3	L-proline	30.198472572169702	12327.435008010665	0.0	442.0	467.0
148-24-3	8-Hydroxyquinoline	35.51007586468836	10775.755150033277	0.0	290.0	304.0
